21.14,7.44,15.68,10.23,0.65,24.65,38.63,8.77,29.03
34.35,7.86,6.24,19.57,25.86,38.76,31.80,19.37,24.95
17.75,3.28,30.61,10.02,18.78,12.74,21.42,26.39,31.18
14.96,1.62,31.08,12.18,18.19,15.13,21.13,26.28,31.35
29.05,0.41,23.76,27.80,36.79,39.02,34.50,38.66,19.77
34.88,19.83,30.28,24.33,16.19,0.78,21.81,12.50,7.52
29.44,-0.71,22.12,28.23,38.24,39.44,33.98,38.61,20.47
34.77,18.62,30.43,25.82,12.99,0.74,21.95,12.71,6.40
20.68,8.20,15.96,8.31,3.14,22.69,37.88,5.70,28.99
32.65,17.38,31.13,25.51,13.00,3.35,23.21,12.81,5.46
33.36,18.47,29.71,24.34,15.61,-0.08,20.21,13.99,4.37
34.41,7.81,6.53,19.71,27.94,36.40,32.27,21.33,27.62
27.03,38.64,25.39,33.49,27.25,1.64,37.25,19.75,4.71
20.03,7.60,13.39,9.93,-0.46,25.51,34.21,7.40,27.23
17.98,3.87,31.59,10.30,18.96,13.55,20.73,22.81,30.79
20.98,6.73,15.05,9.21,-0.45,23.00,36.53,7.55,27.39
33.58,8.44,7.00,18.34,27.18,37.50,34.41,19.82,26.24
31.94,18.23,31.26,27.20,14.17,2.21,22.46,12.76,6.10
31.55,8.12,7.24,17.21,27.98,36.84,33.55,21.13,23.88
33.22,8.07,7.03,17.20,26.69,38.38,32.32,20.91,23.90
21.30,7.54,16.04,9.77,2.56,22.55,36.01,9.26,28.59
21.86,7.29,16.70,8.77,3.12,23.76,38.34,7.05,26.73
25.32,6.99,16.29,9.67,1.07,23.55,37.87,8.14,31.19
26.90,39.73,22.68,33.14,28.15,0.52,35.74,18.11,5.92
20.20,6.20,16.52,10.50,0.95,22.76,38.11,7.38,29.18
31.43,17.72,32.71,24.38,15.81,-0.33,22.71,13.51,6.94
27.39,39.54,24.64,31.65,27.48,1.29,35.89,19.66,5.26
35.79,15.85,29.29,25.82,15.37,0.05,21.41,13.57,6.28
22.09,7.85,15.08,9.63,1.00,21.54,36.81,6.39,28.84
23.31,7.76,17.02,8.78,2.12,21.42,37.11,7.78,28.55
21.26,4.90,16.82,12.26,0.48,22.64,37.26,7.41,26.25
32.98,6.03,6.00,18.18,28.63,38.22,33.61,20.45,24.15
14.19,4.12,30.49,11.57,18.96,11.62,21.07,23.51,32.08
20.64,7.52,15.72,9.71,1.95,20.91,37.15,6.21,27.04
34.09,8.50,7.35,17.17,28.00,38.36,32.60,19.35,25.11
27.84,1.55,22.06,27.20,36.27,37.25,33.12,38.75,21.00
28.81,40.19,25.17,33.43,27.05,0.40,35.23,17.07,6.81
29.13,-0.45,21.97,27.62,35.99,39.03,32.64,38.75,21.22
28.73,2.11,23.76,28.94,36.25,37.91,32.24,39.00,19.33
29.67,0.84,24.30,27.57,36.04,37.77,33.32,38.12,19.41
16.46,1.80,30.86,12.49,17.08,13.36,22.08,24.99,31.75
27.73,1.98,23.38,28.39,35.26,39.87,35.13,37.33,20.24
28.39,3.44,24.53,27.84,37.55,40.25,34.08,38.30,19.42
20.54,7.96,16.27,9.54,1.01,23.64,36.63,5.80,27.58
26.22,39.29,23.64,29.02,27.00,0.44,36.99,17.71,4.75
15.91,0.81,31.20,10.87,17.36,12.67,21.37,24.20,31.76
28.69,37.16,22.97,32.94,28.91,-0.57,37.13,19.14,3.21
33.07,17.98,29.13,23.85,14.89,-0.75,21.18,11.35,6.31
34.63,19.48,31.45,24.84,15.33,-0.92,21.22,11.56,6.20
32.95,7.04,8.34,17.87,25.61,39.14,33.86,22.70,24.66
34.22,17.80,30.61,26.53,14.93,1.12,21.88,13.36,5.77
15.34,3.35,30.49,10.02,16.15,11.79,19.26,25.79,30.65
16.39,1.95,31.99,12.38,16.71,11.99,19.35,24.73,31.62
33.23,17.56,30.40,24.67,12.87,-1.08,20.44,12.47,6.14
30.79,1.10,23.00,27.20,35.66,38.28,34.08,36.97,20.34
33.66,8.75,6.43,17.71,27.48,38.37,32.83,21.75,25.49
29.85,0.32,22.55,28.12,36.91,40.64,34.59,37.58,18.56
32.18,17.88,29.41,26.90,15.77,1.06,22.25,12.44,6.52
17.11,2.59,32.58,11.58,19.73,13.19,21.64,23.86,30.89
28.05,40.54,24.86,32.15,27.77,1.15,36.00,18.55,5.54
26.14,40.40,23.53,31.69,30.41,0.93,35.69,17.08,6.11
29.22,0.53,23.98,28.33,36.73,38.49,33.78,36.71,21.36
28.22,1.72,22.78,26.36,35.90,39.39,32.60,37.38,20.85
34.22,7.68,7.39,17.57,27.17,38.60,34.14,19.89,25.88
33.67,8.37,6.44,18.45,27.73,39.29,33.18,20.32,24.31
21.66,9.22,14.91,9.47,3.04,20.88,37.34,7.31,27.55
16.59,2.12,30.33,10.35,17.06,12.29,21.06,26.16,30.98
16.48,2.96,32.47,11.32,19.22,11.83,21.36,24.39,31.05
32.17,9.16,5.94,18.27,26.92,37.08,33.06,19.28,27.16
21.93,6.54,17.51,9.69,3.25,23.05,34.90,7.23,28.28
32.49,18.01,29.28,25.59,13.87,-1.14,20.52,14.33,5.92
33.82,17.79,33.64,27.20,13.59,-0.07,20.91,13.16,6.04
33.89,7.57,7.29,17.11,27.87,38.53,34.11,21.18,25.44
22.02,7.69,15.40,9.89,1.43,22.89,36.73,6.59,26.99
27.82,37.90,23.32,31.73,29.68,0.47,38.54,17.95,4.32
19.47,7.63,13.42,9.37,-0.52,21.73,38.02,5.58,28.62
30.90,1.02,21.77,27.06,35.80,37.24,35.23,39.28,18.90
27.17,38.95,22.59,33.82,27.51,2.19,34.40,18.43,3.24
35.18,6.32,7.23,18.50,26.55,40.45,31.62,17.77,25.92
14.48,2.81,31.83,11.43,18.99,13.13,21.74,24.57,31.18
32.01,6.83,7.17,17.94,27.23,39.20,34.10,20.17,24.98
34.12,8.07,8.71,18.08,26.53,37.96,33.78,19.42,26.29
35.92,17.67,28.62,25.84,13.87,1.37,21.69,13.73,6.74
15.44,3.40,30.54,11.98,17.60,11.88,22.53,26.04,31.11
27.51,38.39,24.93,31.79,27.51,-0.35,33.93,17.24,5.16
27.75,37.88,24.36,31.55,28.55,2.12,35.98,18.08,4.45
31.53,18.74,31.85,25.03,14.51,2.72,21.68,12.26,4.70
21.10,6.00,16.72,11.28,0.40,22.12,37.60,6.72,28.39
34.73,7.18,6.41,17.71,25.04,37.79,34.18,20.20,24.78
28.12,2.35,24.52,28.14,34.01,37.74,33.18,36.21,19.19
34.88,8.39,7.92,17.62,28.03,40.54,33.62,19.70,27.38
26.16,40.40,25.34,32.32,29.31,0.19,36.43,17.57,6.29
27.72,40.40,23.15,32.79,28.99,0.61,36.36,17.74,5.68
16.16,2.98,30.55,10.75,18.56,11.34,22.68,24.70,30.86
27.48,38.10,24.24,34.18,27.99,1.19,34.89,19.65,4.25
17.01,2.81,31.03,11.63,16.52,12.77,22.43,23.25,30.55
34.02,19.87,30.07,26.13,16.06,0.61,21.41,13.19,6.93
27.29,39.88,24.01,32.76,27.96,-0.20,36.39,19.24,4.55
20.53,6.76,16.50,8.75,1.63,23.19,37.75,7.96,29.09
36.10,9.17,6.43,17.26,26.05,39.43,34.59,17.72,24.64
29.15,0.26,25.08,28.52,36.68,38.16,33.03,38.91,20.28
26.12,38.60,25.88,33.10,28.84,-0.59,35.75,17.43,4.12
27.70,1.66,23.39,28.32,36.32,39.00,33.11,37.69,19.60
33.77,7.55,6.82,19.20,26.53,38.79,34.22,21.09,26.00
34.11,16.52,30.55,24.77,13.29,2.06,22.28,11.89,5.55
26.86,1.65,22.56,29.36,35.76,38.53,32.59,37.29,20.62
29.82,1.58,22.94,27.80,35.77,38.62,33.98,38.32,19.83
32.42,7.68,5.70,16.83,27.43,38.13,34.34,19.49,25.30
26.04,39.45,22.92,32.51,29.54,1.95,36.40,18.24,4.05
33.90,7.31,5.18,19.46,27.30,39.89,33.63,19.23,26.22
21.01,6.50,15.00,10.85,1.90,23.69,37.41,6.93,29.02
25.99,40.08,25.89,33.47,29.68,2.23,38.09,19.89,6.33
17.33,2.49,31.77,10.90,17.30,13.05,19.97,25.22,31.85
21.93,6.74,15.26,9.55,1.63,21.15,36.68,6.92,28.07
34.41,6.46,6.96,17.73,27.10,36.97,31.95,21.06,24.05
30.37,0.66,24.55,27.93,35.60,38.88,33.24,38.03,21.21
32.25,17.00,31.11,26.29,15.76,1.25,22.11,12.05,5.66
21.53,5.76,16.09,9.76,0.30,22.03,36.35,8.36,28.50
27.46,39.79,25.81,32.94,27.86,2.16,36.90,17.87,2.27
19.38,7.04,15.98,9.84,0.08,22.08,36.15,6.50,27.64
14.42,4.11,31.44,11.73,17.62,10.83,20.74,24.89,32.63
23.03,7.04,16.32,9.66,1.48,23.65,36.98,5.37,26.57
28.00,39.84,24.54,30.60,27.50,1.87,34.99,16.52,4.56
33.04,9.85,7.00,17.10,26.06,39.01,34.65,20.25,26.19
27.85,38.06,23.49,31.12,27.73,2.07,36.11,18.73,3.15
29.57,2.85,22.48,28.41,37.03,39.24,33.26,38.39,22.15
32.75,16.83,31.37,26.61,14.23,0.53,21.81,14.58,6.19
28.38,1.65,23.96,26.90,35.36,38.53,33.59,37.72,19.65
34.89,7.43,7.00,19.64,27.82,38.22,32.12,20.31,25.79
15.31,2.93,33.08,13.84,19.04,12.16,23.57,25.76,30.61
27.16,40.31,24.86,33.52,28.61,2.12,37.77,15.37,3.87
32.19,8.14,7.10,18.49,27.01,37.65,33.82,18.69,24.74
29.86,1.10,22.12,27.74,36.60,36.83,34.47,38.60,20.99
21.77,6.70,13.48,8.69,2.21,22.42,36.71,6.96,27.03
34.75,7.65,7.55,17.40,26.59,37.44,34.71,19.60,25.50
14.67,-0.22,29.86,12.13,20.44,10.89,20.47,24.19,33.18
29.13,1.78,23.85,26.52,35.75,38.43,35.36,38.99,19.47
22.23,7.88,14.30,12.64,2.87,24.45,36.70,5.30,29.05
34.12,7.81,5.84,18.27,26.33,38.47,34.53,21.36,26.02
28.39,-0.01,24.68,27.63,37.17,41.88,33.26,37.26,19.69
33.84,8.00,7.97,18.07,25.63,39.06,35.10,19.84,25.16
28.91,1.17,24.60,28.24,38.30,38.76,33.44,38.65,19.98
34.04,17.12,29.98,25.47,15.55,1.46,22.42,12.14,4.22
27.40,0.64,24.56,27.18,35.24,39.19,34.01,37.90,19.35
26.36,40.75,23.39,32.11,28.58,2.22,38.58,16.41,5.45
15.52,1.82,31.34,11.96,18.77,11.34,21.49,25.85,31.56
27.83,0.94,23.45,25.59,37.68,38.64,33.55,38.17,19.02
29.39,0.89,24.62,28.66,34.70,38.59,31.54,37.17,20.14
18.54,3.75,30.14,12.43,18.34,11.19,22.61,26.20,30.83
21.68,7.65,17.25,8.76,-0.42,22.34,37.76,7.10,28.68
26.23,41.23,22.13,31.85,29.08,0.56,36.18,17.21,5.26
32.86,7.26,6.98,17.16,28.35,37.70,34.04,18.23,24.58
16.28,2.32,32.82,11.22,17.28,12.78,20.12,25.97,30.24
16.48,3.00,31.47,12.33,17.82,12.06,21.93,24.11,31.89
26.97,40.47,24.61,32.80,27.80,1.90,34.14,17.14,3.93
22.96,8.47,15.19,8.83,1.20,23.24,37.35,7.72,28.06
35.04,7.86,7.60,16.70,27.97,38.07,32.41,20.43,26.75
34.20,6.61,6.54,17.06,27.21,35.72,33.49,18.22,23.69
15.02,2.13,32.80,11.07,18.24,12.35,22.16,25.28,31.73
21.49,7.73,17.11,9.09,1.51,21.61,36.09,6.64,25.95
28.47,3.89,23.93,28.55,35.45,37.74,32.40,38.20,19.75
27.73,38.64,24.73,33.25,28.30,0.03,34.95,19.26,4.21
27.92,0.62,23.81,27.27,33.38,38.06,33.05,37.83,21.18
23.09,7.11,15.68,9.57,2.82,22.10,35.80,7.45,27.56
15.73,2.66,30.04,9.82,18.91,11.69,21.89,24.19,31.42
28.86,38.40,24.20,30.95,29.07,0.63,35.75,17.83,4.86
27.66,0.70,23.48,29.12,36.95,37.79,34.51,37.54,20.76
22.34,8.28,13.43,8.30,2.61,22.35,37.07,8.61,28.04
33.79,8.60,7.05,18.96,27.53,36.45,32.86,19.71,23.55
22.97,8.60,16.24,9.19,0.47,21.75,35.02,8.13,28.39
27.38,38.90,25.24,33.66,28.13,-0.11,34.16,17.48,4.82
28.20,40.54,24.28,31.30,29.07,0.27,35.23,16.42,4.60
17.31,2.36,33.12,9.83,18.38,12.74,21.84,26.78,30.09
22.40,8.32,15.33,10.01,0.27,22.39,38.18,7.70,28.41
35.29,17.17,31.01,25.87,14.34,0.66,20.03,13.20,5.64
16.43,3.15,31.13,10.72,17.47,13.46,21.30,24.20,31.52
28.67,1.44,23.18,28.38,35.60,36.18,32.64,38.04,19.33
28.72,4.22,23.35,28.98,36.45,38.24,33.14,37.50,20.80
25.37,39.66,22.88,30.99,27.02,1.80,36.74,17.17,5.77
22.02,5.38,17.09,9.35,0.90,24.75,36.65,6.82,28.97
32.40,6.69,6.72,16.76,28.80,38.24,33.91,22.30,22.90
33.00,9.06,7.74,20.86,25.50,39.23,33.37,19.23,25.74
32.86,17.85,30.39,25.84,13.41,1.02,21.96,13.25,7.26
28.40,1.14,22.46,26.93,37.38,39.70,33.09,39.09,20.13
27.41,39.58,27.28,31.27,28.98,0.71,36.31,19.24,4.62
28.13,0.48,22.84,26.80,35.16,38.99,33.55,37.40,20.90
26.32,39.63,23.19,31.24,29.74,1.05,35.05,18.92,5.73
27.84,0.12,23.46,26.51,36.63,39.13,33.22,37.00,20.95
20.71,7.10,16.02,8.39,0.12,24.29,37.61,7.33,27.89
27.61,39.27,24.87,34.53,28.77,0.63,34.25,18.84,3.65
34.73,8.72,7.20,19.85,27.32,38.61,32.81,20.46,23.85
17.01,1.94,31.58,10.80,18.74,12.41,20.20,24.76,31.39
34.68,7.07,6.43,19.26,26.96,37.38,33.18,18.35,24.68
26.48,38.78,25.43,33.09,26.06,1.01,36.22,17.58,5.48
32.49,17.46,30.69,24.78,14.44,-1.50,22.73,12.72,5.53
26.55,40.04,23.59,32.41,27.47,2.36,36.51,18.10,5.30
30.43,0.46,22.02,29.11,35.71,39.52,32.79,36.38,21.20
26.89,1.78,24.93,29.03,35.82,39.98,35.01,37.83,20.56
32.63,8.04,5.95,16.62,26.67,38.85,32.42,21.07,23.62
26.03,38.72,25.11,33.20,28.47,2.76,36.26,17.83,5.22
26.71,38.90,25.25,30.82,27.81,1.34,36.34,17.68,6.46
21.86,7.71,16.00,9.10,0.58,21.68,36.03,9.44,28.13
15.27,2.76,32.34,12.44,17.59,11.97,21.62,25.77,30.84
33.70,18.86,31.13,26.91,14.27,-0.57,20.85,12.62,5.22
21.81,7.25,14.69,8.28,1.06,23.02,36.51,7.66,28.26
34.45,9.53,5.95,18.23,25.26,38.48,33.11,20.58,23.93
18.02,1.56,31.67,13.04,19.17,12.37,22.16,26.11,31.30
30.84,1.29,24.17,28.19,37.31,37.98,34.55,37.68,19.68
32.69,7.86,6.09,20.02,26.54,38.35,33.04,20.45,25.05
33.91,18.52,31.07,24.59,15.63,-0.28,20.97,12.38,6.39
21.58,6.54,16.77,10.24,0.88,24.33,35.74,7.79,30.38
24.11,7.27,14.91,10.43,1.42,21.51,35.35,7.84,29.18
20.70,6.93,19.02,9.55,2.22,24.53,37.02,6.41,26.52
26.33,38.60,24.58,31.55,26.09,0.77,35.78,17.63,5.84
33.71,16.68,30.02,27.24,15.37,-0.49,21.26,10.34,5.10
34.67,17.79,29.55,24.78,14.42,0.53,19.85,11.54,6.23
33.43,8.25,7.96,18.88,26.18,39.17,31.90,18.97,24.39
33.01,18.11,31.29,25.80,14.26,0.85,22.57,12.98,5.60
29.60,3.25,23.95,27.70,37.31,38.30,33.12,37.74,21.56
33.02,17.12,29.71,25.55,13.62,1.43,22.35,11.63,4.54
27.34,1.95,23.21,28.16,36.42,37.83,33.06,38.59,18.93
21.77,8.67,15.56,10.40,-0.50,22.16,36.61,8.16,26.00
26.15,39.91,24.31,32.02,28.05,2.33,36.18,19.84,4.16
29.91,1.55,24.14,28.54,36.22,37.87,33.76,38.82,19.52
30.83,10.00,6.52,18.77,26.63,38.15,33.55,19.37,24.54
